Dam_Seq_ID	Sire_Seq_ID	Seq_ID	SampleName.Fish_ID.	Treatment	Sire.1	Sire.2	Dam.1	Dam.2	AAFam
77	D11_allLanes_P	0	B05_plate03	004P	M-1-18	NA	NA	YV88_1	K	KNA
82	D11_allLanes_P	0	C04_plate05	003Z	M-1-15	NA	NA	YV88_1	K	KNA
87	F03_allLanes_P	0	B12_plate04	009X	Mix-2-15	NA	NA	YV27_1	X	XNA
92	F03_allLanes_P	0	B11_plate16	074O	Mix-1-18	NA	NA	YV27_1	X	XNA
97	F03_allLanes_P	0	B12_plate18	075C	Mix-2-15	NA	NA	YV27_1	X	XNA
102	F03_allLanes_P	0	B12_plate11	041N	Mix-2-15	NA	NA	YV27_1	X	XNA
107	F03_allLanes_P	0	B11_plate13	040X	Mix-1-18	NA	NA	YV27_1	X	XNA
112	G05_allLanes_P	0	B07_plate20	077K	H-1-15	NA	NA	YP37_1	P	PNA
117	G05_allLanes_P	0	B07_plate06	027F	H-1-15	NA	NA	YP37_1	P	PNA
122	G05_allLanes_P	0	B08_plate11	044K	H-1-18	NA	NA	YP37_1	P	PNA
127	G05_allLanes_P	0	B07_plate30	109R	H-1-15	NA	NA	YP37_1	P	PNA
132	G05_allLanes_P	0	B09_plate26	095Y	H-2-15	NA	NA	YP37_1	P	PNA
137	G05_allLanes_P	0	B08_plate06	028H	H-1-18	NA	NA	YP37_1	P	PNA
142	G05_allLanes_P	0	C08_plate05	028C	H-1-18	NA	NA	YP37_1	P	PNA
147	G05_allLanes_P	0	C07_plate02	011I	H-1-15	NA	NA	YP37_1	P	PNA
152	G05_allLanes_P	0	B07_plate33	117J	H-1-15	NA	NA	YP37_1	P	PNA
157	H05_allLanes_P	H08_allLanes_P	B09_plate03	013R	H-2-15	YG95_2	35	YN45_1	N	N35
162	H05_allLanes_P	H08_allLanes_P	B08_plate28	110H	H-1-18	YG95_2	35	YN45_1	N	N35
167	H05_allLanes_P	0	C07_plate22	077X	H-1-15	NA	NA	YN45_1	N	NNA
172	H05_allLanes_P	H08_allLanes_P	B08_plate21	078S	H-1-18	YG95_2	35	YN45_1	N	N35
177	H05_allLanes_P	H08_allLanes_P	B09_plate17	061W	H-2-15	YG95_2	35	YN45_1	N	N35
192	H05_allLanes_P	0	B07_plate31	109X	H-1-15	NA	NA	YN45_1	N	NNA
197	H05_allLanes_P	0	B09_plate22	095A	H-2-15	NA	NA	YN45_1	N	NNA
212	H09_allLanes_P	0	B09_plate31	117N	H-2-15	NA	NA	YL85_1	M	MNA
217	H09_allLanes_P	0	B08_plate17	060U	H-1-18	NA	NA	YL85_1	M	MNA
222	H09_allLanes_P	0	B07_plate23	093C	H-1-15	NA	NA	YL85_1	M	MNA
227	H09_allLanes_P	0	B07_plate09	027W	H-1-15	NA	NA	YL85_1	M	MNA
232	H09_allLanes_P	0	B09_plate33	117Z	H-2-15	NA	NA	YL85_1	M	MNA
