Dam_Seq_ID	Sire_Seq_ID	Seq_ID	SampleName.Fish_ID.	Treatment	Sire.1	Sire.2	Dam.1	Dam.2	AAFam
25	0	E10_allLanes_P	A12_plate22	075Z	Mix-2-15	YR84_2	59	NA	NA	NA59
27	0	E10_allLanes_P	A10_plate29	089K	Mix-1-15	YR84_2	59	NA	NA	NA59
29	0	G10_allLanes_P	A11_plate27	105V	Mix-1-15	OO53_2	58	NA	NA	NA58
312	0	E10_allLanes_P	A11_plate06	024G	Mix-1-18	YR84_2	59	NA	NA	NA59
32	0	G10_allLanes_P	A10_plate26	073S	Mix-1-15	OO53_2	58	NA	NA	NA58
34	0	E10_allLanes_P	A10_plate05	007Y	Mix-1-15	YR84_2	59	NA	NA	NA59
40	D02_allLanes_P	0	B02_plate26	098C	L-1-18	NA	NA	YJ60_1	F	FNA
47	D02_allLanes_P	0	A01_plate23	081O	L-1-15	NA	NA	YJ60_1	F	FNA
54	D02_allLanes_P	0	B01_plate33	113X	L-1-15	NA	NA	YJ60_1	F	FNA
61	D11_allLanes_P	0	A06_plate12	037R	M-2-15	NA	NA	YV88_1	K	KNA
662	D11_allLanes_P	0	A04_plate30	087D	M-1-15	NA	NA	YV88_1	K	KNA
712	D11_allLanes_P	0	A06_plate33	101P	M-1-15	NA	NA	YV88_1	K	KNA
76	D11_allLanes_P	0	A04_plate14	035Z	M-1-15	NA	NA	YV88_1	K	KNA
81	F03_allLanes_P	0	A12_plate30	107V	Mix-2-15	NA	NA	YV27_1	X	XNA
86	F03_allLanes_P	0	A11_plate10	040E	Mix-1-18	NA	NA	YV27_1	X	XNA
91	F03_allLanes_P	0	A06_plate30	106S	M-1-15	NA	NA	YV27_1	X	XNA
961	F03_allLanes_P	0	A12_plate25	091R	Mix-2-15	NA	NA	YV27_1	X	XNA
101	F06_allLanes_P	C05_allLanes_P	A12_plate11	041M	Mix-2-15	YR54_2	53	OF45_1	H	H53
121	G05_allLanes_P	0	A07_plate08	027Q	H-1-15	NA	NA	YP37_1	P	PNA
126	G05_allLanes_P	0	A09_plate04	013W	H-2-15	NA	NA	YP37_1	P	PNA
1311	G05_allLanes_P	0	A07_plate06	027E	H-1-15	NA	NA	YP37_1	P	PNA
136	G05_allLanes_P	0	A09_plate01	013E	H-2-15	NA	NA	YP37_1	P	PNA
1411	H05_allLanes_P	H08_allLanes_P	A09_plate22	079Z	H-2-15	YG95_2	35	YN45_1	N	N35
151	H05_allLanes_P	H08_allLanes_P	A09_plate14	061D	H-2-15	YG95_2	35	YN45_1	N	N35
1611	H05_allLanes_P	H08_allLanes_P	A07_plate05	011Y	H-1-15	YG95_2	35	YN45_1	N	N35
171	H05_allLanes_P	H08_allLanes_P	A07_plate07	027K	H-1-15	YG95_2	35	YN45_1	N	N35
181	H05_allLanes_P	H08_allLanes_P	A09_plate06	029I	H-2-15	YG95_2	35	YN45_1	N	N35
1912	H09_allLanes_P	0	A07_plate27	093Y	H-1-15	NA	NA	YL85_1	M	MNA
1961	H09_allLanes_P	0	A09_plate29	111O	H-2-15	NA	NA	YL85_1	M	MNA
2011	H09_allLanes_P	0	A08_plate12	044P	H-1-18	NA	NA	YL85_1	M	MNA
