Dam_Seq_ID	Sire_Seq_ID	Seq_ID	SampleName.Fish_ID.	Treatment	Sire.1	Sire.2	Dam.1	Dam.2	AAFam
48	D02_allLanes_P	0	F01_plate11	047A	L-1-15	NA	NA	YJ60_1	F	FNA
55	D02_allLanes_P	0	E02_plate33	115V	L-2-15	NA	NA	YJ60_1	F	FNA
62	D02_allLanes_P	0	F03_plate08	034G	L-2-18	NA	NA	YJ60_1	F	FNA
69	D02_allLanes_P	0	F02_plate20	067V	L-2-15	NA	NA	YJ60_1	F	FNA
76	D02_allLanes_P	0	F01_plate12	047G	L-1-15	NA	NA	YJ60_1	F	FNA
83	D02_allLanes_P	0	E02_plate10	033N	L-2-15	NA	NA	YJ60_1	F	FNA
90	D11_allLanes_P	0	E06_plate03	006O	M-2-18	NA	NA	YV88_1	K	KNA
95	D11_allLanes_P	0	E04_plate03	003Q	M-1-15	NA	NA	YV88_1	K	KNA
100	D11_allLanes_P	0	E05_plate28	103R	M-2-15	NA	NA	YV88_1	K	KNA
105	D11_allLanes_P	0	E06_plate27	088N	M-2-18	NA	NA	YV88_1	K	KNA
110	D11_allLanes_P	0	E05_plate20	063V	M-2-15	NA	NA	YV88_1	K	KNA
115	D11_allLanes_P	0	E06_plate13	038V	M-2-18	NA	NA	YV88_1	K	KNA
120	D11_allLanes_P	0	E06_plate21	072E	M-2-18	NA	NA	YV88_1	K	KNA
125	F03_allLanes_P	0	E12_plate10	042E	Mix-2-18	NA	NA	YV27_1	X	XNA
130	F03_allLanes_P	0	E12_plate23	092D	Mix-2-18	NA	NA	YV27_1	X	XNA
135	F03_allLanes_P	0	E11_plate01	009A	Mix-2-15	NA	NA	YV27_1	X	XNA
140	F03_allLanes_P	0	D12_plate06	026F	Mix-2-18	NA	NA	YV27_1	X	XNA
145	F03_allLanes_P	0	D12_plate21	076Q	Mix-2-18	NA	NA	YV27_1	X	XNA
150	G05_allLanes_P	0	E09_plate29	112M	H-2-18	NA	NA	YP37_1	P	PNA
155	G05_allLanes_P	0	E08_plate14	045Z	H-2-15	NA	NA	YP37_1	P	PNA
160	G05_allLanes_P	0	E07_plate21	077T	H-1-15	NA	NA	YP37_1	P	PNA
165	G05_allLanes_P	0	E08_plate01	013A	H-2-15	NA	NA	YP37_1	P	PNA
170	G05_allLanes_P	0	E07_plate26	093W	H-1-15	NA	NA	YP37_1	P	PNA
175	G05_allLanes_P	0	E09_plate18	062Z	H-2-18	NA	NA	YP37_1	P	PNA
180	H09_allLanes_P	0	E07_plate14	059D	H-1-15	NA	NA	YL85_1	M	MNA
185	H09_allLanes_P	0	E08_plate15	061F	H-2-15	NA	NA	YL85_1	M	MNA
