Dam_Seq_ID	Sire_Seq_ID	Seq_ID	SampleName.Fish_ID.	Treatment	Sire.1	Sire.2	Dam.1	Dam.2	AAFam
92	D11_allLanes_P	0	D06_plate30	104B	M-2-18	NA	NA	YV88_1	K	KNA
97	D11_allLanes_P	0	D04_plate11	035K	M-1-15	NA	NA	YV88_1	K	KNA
102	D11_allLanes_P	0	D05_plate32	102U	M-1-18	NA	NA	YV88_1	K	KNA
107	D11_allLanes_P	0	D05_plate30	102I	M-1-18	NA	NA	YV88_1	K	KNA
112	D11_allLanes_P	0	D06_plate32	104N	M-2-18	NA	NA	YV88_1	K	KNA
117	F03_allLanes_P	0	C10_plate15	055H	Mix-1-15	NA	NA	YV27_1	X	XNA
122	F03_allLanes_P	0	C10_plate27	089A	Mix-1-15	NA	NA	YV27_1	X	XNA
127	F03_allLanes_P	0	C10_plate24	073I	Mix-1-15	NA	NA	YV27_1	X	XNA
132	F03_allLanes_P	0	D10_plate07	023N	Mix-1-15	NA	NA	YV27_1	X	XNA
137	F03_allLanes_P	0	D11_plate16	074Q	Mix-1-18	NA	NA	YV27_1	X	XNA
142	F03_allLanes_P	0	C11_plate21	090N	Mix-1-18	NA	NA	YV27_1	X	XNA
147	F03_allLanes_P	0	C10_plate22	056X	Mix-1-15	NA	NA	YV27_1	X	XNA
152	F03_allLanes_P	0	D11_plate04	008X	Mix-1-18	NA	NA	YV27_1	X	XNA
157	F03_allLanes_P	0	D11_plate11	040N	Mix-1-18	NA	NA	YV27_1	X	XNA
162	F03_allLanes_P	0	C11_plate25	120Y	Mix-1-18	NA	NA	YV27_1	X	XNA
167	G05_allLanes_P	0	C08_plate27	110C	H-1-18	NA	NA	YP37_1	P	PNA
172	G05_allLanes_P	0	D07_plate01	011D	H-1-15	NA	NA	YP37_1	P	PNA
177	G05_allLanes_P	0	D07_plate21	077S	H-1-15	NA	NA	YP37_1	P	PNA
182	G05_allLanes_P	0	C09_plate18	062X	H-2-18	NA	NA	YP37_1	P	PNA
187	G05_allLanes_P	0	D08_plate05	028D	H-1-18	NA	NA	YP37_1	P	PNA
192	G05_allLanes_P	0	D08_plate22	094A	H-1-18	NA	NA	YP37_1	P	PNA
197	G05_allLanes_P	0	D08_plate26	094X	H-1-18	NA	NA	YP37_1	P	PNA
202	G05_allLanes_P	0	C09_plate13	046T	H-2-18	NA	NA	YP37_1	P	PNA
207	H05_allLanes_P	0	C09_plate32	118C	H-2-18	NA	NA	YN45_1	N	NNA
212	H05_allLanes_P	0	C08_plate14	060D	H-1-18	NA	NA	YN45_1	N	NNA
217	H05_allLanes_P	0	D07_plate16	059O	H-1-15	NA	NA	YN45_1	N	NNA
222	H05_allLanes_P	H08_allLanes_P	C09_plate25	096N	H-2-18	YG95_2	35	YN45_1	N	N35
227	H05_allLanes_P	0	D07_plate03	011P	H-1-15	NA	NA	YN45_1	N	NNA
237	H05_allLanes_P	H08_allLanes_P	D07_plate05	027B	H-1-15	YG95_2	35	YN45_1	N	N35
242	H05_allLanes_P	0	D07_plate25	093P	H-1-15	NA	NA	YN45_1	N	NNA
247	H05_allLanes_P	0	D09_plate10	046D	H-2-18	NA	NA	YN45_1	N	NNA
252	H05_allLanes_P	0	D09_plate06	030F	H-2-18	NA	NA	YN45_1	N	NNA
257	H05_allLanes_P	H08_allLanes_P	C08_plate08	028U	H-1-18	YG95_2	35	YN45_1	N	N35
272	H09_allLanes_P	0	C08_plate18	078B	H-1-18	NA	NA	YL85_1	M	MNA
