Dam_Seq_ID	Sire_Seq_ID	Seq_ID	SampleName.Fish_ID.	Treatment	Sire.1	Sire.2	Dam.1	Dam.2	AAFam
2531	D11_allLanes_P	E01_allLanes_P	F06_plate22	072L	M-2-18	YH28_2	28	YV88_1	K	K28
2541	D11_allLanes_P	G09_allLanes_P	G05_plate18	053Z	M-2-15	OF56_2	30	YV88_1	K	K30
2546	D11_allLanes_P	E07_allLanes_P	G04_plate11	036H	M-1-18	OG51_2	29	YV88_1	K	K29
2551	D11_allLanes_P	E01_allLanes_P	F06_plate28	088U	M-2-18	YH28_2	28	YV88_1	K	K28
2566	D11_allLanes_P	G01_allLanes_P	G04_plate14	036Z	M-1-18	YF30_2	26	YV88_1	K	K26
2576	D11_allLanes_P	G01_allLanes_P	F05_plate26	103G	M-2-15	YF30_2	26	YV88_1	K	K26
2591	D11_allLanes_P	E01_allLanes_P	G05_plate25	103B	M-2-15	YH28_2	28	YV88_1	K	K28
2601	D11_allLanes_P	E01_allLanes_P	F06_plate03	006P	M-2-18	YH28_2	28	YV88_1	K	K28
2621	D11_allLanes_P	E01_allLanes_P	G05_plate11	037J	M-2-15	YH28_2	28	YV88_1	K	K28
2631	D11_allLanes_P	E01_allLanes_P	G06_plate04	006W	M-2-18	YH28_2	28	YV88_1	K	K28
2646	D11_allLanes_P	G01_allLanes_P	G06_plate09	022Z	M-2-18	YF30_2	26	YV88_1	K	K26
2656	D11_allLanes_P	E07_allLanes_P	F06_plate04	006V	M-2-18	OG51_2	29	YV88_1	K	K29
2666	D11_allLanes_P	E07_allLanes_P	F05_plate22	071J	M-2-15	OG51_2	29	YV88_1	K	K29
2681	D11_allLanes_P	E01_allLanes_P	G04_plate18	052X	M-1-18	YH28_2	28	YV88_1	K	K28
2706	D11_allLanes_P	E01_allLanes_P	G04_plate03	004M	M-1-18	YH28_2	28	YV88_1	K	K28
2746	D11_allLanes_P	E01_allLanes_P	F04_plate24	069Y	M-1-15	YH28_2	28	YV88_1	K	K28
2771	E03_allLanes_P	E11_allLanes_P	F05_plate19	063Q	M-2-15	YV93_2	23	YR31_1	I	I23
2781	E03_allLanes_P	E11_allLanes_P	G04_plate16	052L	M-1-18	YV93_2	23	YR31_1	I	I23
2786	E03_allLanes_P	G04_allLanes_P	F04_plate01	003F	M-1-15	YF88_2	25	YR31_1	I	I25
2791	E03_allLanes_P	A06_allLanes_P	G06_plate02	006K	M-2-18	YN49_2	22	YR31_1	I	I22
2801	E03_allLanes_P	G04_allLanes_P	G05_plate26	103H	M-2-15	YF88_2	25	YR31_1	I	I25
2806	E03_allLanes_P	E11_allLanes_P	G05_plate21	071E	M-2-15	YV93_2	23	YR31_1	I	I23
2811	E03_allLanes_P	E11_allLanes_P	F06_plate24	072W	M-2-18	YV93_2	23	YR31_1	I	I23
2816	E03_allLanes_P	C04_allLanes_P	G05_plate22	071K	M-2-15	OG35_2	21	YR31_1	I	I21
2821	E03_allLanes_P	B07_allLanes_P	F04_plate03	003R	M-1-15	OD53_2	24	YR31_1	I	I24
2826	E03_allLanes_P	C04_allLanes_P	F06_plate31	104J	M-2-18	OG35_2	21	YR31_1	I	I21
2831	E03_allLanes_P	A06_allLanes_P	G04_plate15	052F	M-1-18	YN49_2	22	YR31_1	I	I22
2836	E03_allLanes_P	A06_allLanes_P	F06_plate25	088C	M-2-18	YN49_2	22	YR31_1	I	I22
2846	E03_allLanes_P	C04_allLanes_P	G04_plate28	086R	M-1-18	OG35_2	21	YR31_1	I	I21
2851	E03_allLanes_P	A06_allLanes_P	F04_plate27	085Q	M-1-15	YN49_2	22	YR31_1	I	I22
2866	E03_allLanes_P	G04_allLanes_P	F04_plate14	051E	M-1-15	YF88_2	25	YR31_1	I	I25
2871	E03_allLanes_P	G04_allLanes_P	G04_plate19	064D	M-1-18	YF88_2	25	YR31_1	I	I25
2881	E03_allLanes_P	B07_allLanes_P	G06_plate13	038X	M-2-18	OD53_2	24	YR31_1	I	I24
2896	E03_allLanes_P	E11_allLanes_P	F05_plate07	021K	M-2-15	YV93_2	23	YR31_1	I	I23
2906	E03_allLanes_P	C04_allLanes_P	G06_plate21	072G	M-2-18	OG35_2	21	YR31_1	I	I21
2916	E03_allLanes_P	E11_allLanes_P	F05_plate06	021F	M-2-15	YV93_2	23	YR31_1	I	I23
2951	E03_allLanes_P	C04_allLanes_P	G06_plate03	006Q	M-2-18	OG35_2	21	YR31_1	I	I21
2971	E03_allLanes_P	G04_allLanes_P	F06_plate30	104D	M-2-18	YF88_2	25	YR31_1	I	I25
2986	E03_allLanes_P	G04_allLanes_P	G06_plate10	038F	M-2-18	YF88_2	25	YR31_1	I	I25
2991	E03_allLanes_P	G04_allLanes_P	G04_plate13	036T	M-1-18	YF88_2	25	YR31_1	I	I25
2996	E03_allLanes_P	C04_allLanes_P	G05_plate15	053H	M-2-15	OG35_2	21	YR31_1	I	I21
3006	E03_allLanes_P	B07_allLanes_P	F04_plate15	051K	M-1-15	OD53_2	24	YR31_1	I	I24
3011	E03_allLanes_P	A06_allLanes_P	G04_plate10	036B	M-1-18	YN49_2	22	YR31_1	I	I22
3021	E03_allLanes_P	E11_allLanes_P	F06_plate20	064Z	M-2-18	YV93_2	23	YR31_1	I	I23
3026	E03_allLanes_P	B07_allLanes_P	F10_plate17	055W	Mix-1-15	OD53_2	24	YR31_1	I	I24
3031	E03_allLanes_P	A06_allLanes_P	F06_plate02	006J	M-2-18	YN49_2	22	YR31_1	I	I22
3036	E03_allLanes_P	G04_allLanes_P	F05_plate04	005T	M-2-15	YF88_2	25	YR31_1	I	I25
3046	E03_allLanes_P	E11_allLanes_P	F06_plate10	038E	M-2-18	YV93_2	23	YR31_1	I	I23
3056	E03_allLanes_P	E11_allLanes_P	F04_plate08	019U	M-1-15	YV93_2	23	YR31_1	I	I23
3101	F02_allLanes_P	B09_allLanes_P	F04_plate19	063I	M-1-15	YL69_2	20	OG13_1	G	G20
3106	F02_allLanes_P	C02_allLanes_P	G02_plate22	083I	L-2-15	YJ48_2	18	OG13_1	G	G18
3116	F02_allLanes_P	D07_allLanes_P	G03_plate19	068V	L-2-18	OH34_2	17	OG13_1	G	G17
3121	F02_allLanes_P	D07_allLanes_P	G03_plate26	100K	L-2-18	OH34_2	17	OG13_1	G	G17
3126	F02_allLanes_P	C02_allLanes_P	G02_plate02	001P	L-2-15	YJ48_2	18	OG13_1	G	G18
3131	F02_allLanes_P	D07_allLanes_P	G03_plate05	018P	L-2-18	OH34_2	17	OG13_1	G	G17
3146	F02_allLanes_P	D07_allLanes_P	G02_plate06	017R	L-2-15	OH34_2	17	OG13_1	G	G17
3151	F02_allLanes_P	B08_allLanes_P	F04_plate02	003L	M-1-15	OJ16_2	19	OG13_1	G	G19
3156	F02_allLanes_P	D07_allLanes_P	G02_plate03	001Y	L-2-15	OH34_2	17	OG13_1	G	G17
3161	F02_allLanes_P	D07_allLanes_P	G01_plate20	066P	L-1-18	OH34_2	17	OG13_1	G	G17
3166	F02_allLanes_P	C02_allLanes_P	G02_plate17	067F	L-2-15	YJ48_2	18	OG13_1	G	G18
3176	F02_allLanes_P	F10_allLanes_P	G05_plate09	021X	M-2-15	YV94_2	16	OG13_1	G	G16
3191	F02_allLanes_P	F10_allLanes_P	F06_plate21	072F	M-2-18	YV94_2	16	OG13_1	G	G16
3196	F02_allLanes_P	D07_allLanes_P	G01_plate21	066V	L-1-18	OH34_2	17	OG13_1	G	G17
3206	F02_allLanes_P	C02_allLanes_P	G01_plate32	114J	L-1-18	YJ48_2	18	OG13_1	G	G18
3216	F02_allLanes_P	B09_allLanes_P	G05_plate33	101N	M-1-15	YL69_2	20	OG13_1	G	G20
3226	F02_allLanes_P	C02_allLanes_P	G03_plate17	068J	L-2-18	YJ48_2	18	OG13_1	G	G18
3231	F02_allLanes_P	D07_allLanes_P	G03_plate09	034N	L-2-18	OH34_2	17	OG13_1	G	G17
3241	F02_allLanes_P	D07_allLanes_P	G03_plate29	116C	L-2-18	OH34_2	17	OG13_1	G	G17
3251	F02_allLanes_P	D07_allLanes_P	G02_plate31	115L	L-2-15	OH34_2	17	OG13_1	G	G17
3276	F02_allLanes_P	D07_allLanes_P	G03_plate03	018E	L-2-18	OH34_2	17	OG13_1	G	G17
3286	F02_allLanes_P	F10_allLanes_P	F11_plate32	101B	M-1-15	YV94_2	16	OG13_1	G	G16
3296	F02_allLanes_P	C02_allLanes_P	G03_plate21	084G	L-2-18	YJ48_2	18	OG13_1	G	G18
3336	F03_allLanes_P	A02_allLanes_P	G05_plate31	119B	Mix-1-15	YG06_2	60	YV27_1	X	X60
3346	F03_allLanes_P	E10_allLanes_P	F05_plate31	119A	Mix-1-15	YR84_2	59	YV27_1	X	X59
3351	F03_allLanes_P	A02_allLanes_P	F11_plate24	091I	Mix-2-15	YG06_2	60	YV27_1	X	X60
3356	F03_allLanes_P	A02_allLanes_P	F12_plate21	076S	Mix-2-18	YG06_2	60	YV27_1	X	X60
3361	F03_allLanes_P	D10_allLanes_P	F12_plate19	076G	Mix-2-18	YR82_2	56	YV27_1	X	X56
3366	F03_allLanes_P	G10_allLanes_P	F12_plate26	092W	Mix-2-18	OO53_2	58	YV27_1	X	X58
3376	F03_allLanes_P	D10_allLanes_P	F10_plate31	105A	Mix-1-15	YR82_2	56	YV27_1	X	X56
3381	F03_allLanes_P	A02_allLanes_P	F05_plate24	071U	M-2-15	YG06_2	60	YV27_1	X	X60
3386	F03_allLanes_P	G10_allLanes_P	F11_plate28	107G	Mix-2-15	OO53_2	58	YV27_1	X	X58
3391	F03_allLanes_P	G10_allLanes_P	F10_plate18	056C	Mix-1-15	OO53_2	58	YV27_1	X	X58
3406	F03_allLanes_P	D10_allLanes_P	F11_plate08	025R	Mix-2-15	YR82_2	56	YV27_1	X	X56
3416	F03_allLanes_P	A02_allLanes_P	F12_plate04	010V	Mix-2-18	YG06_2	60	YV27_1	X	X60
3426	F03_allLanes_P	E10_allLanes_P	F12_plate24	092K	Mix-2-18	YR84_2	59	YV27_1	X	X59
3431	F03_allLanes_P	E10_allLanes_P	F11_plate11	041J	Mix-2-15	YR84_2	59	YV27_1	X	X59
3461	F03_allLanes_P	A02_allLanes_P	F11_plate30	107S	Mix-2-15	YG06_2	60	YV27_1	X	X60
3466	F03_allLanes_P	E10_allLanes_P	F11_plate12	041P	Mix-2-15	YR84_2	59	YV27_1	X	X59
3471	F03_allLanes_P	E10_allLanes_P	F12_plate12	042R	Mix-2-18	YR84_2	59	YV27_1	X	X59
3476	F03_allLanes_P	D10_allLanes_P	F11_plate21	075Q	Mix-2-15	YR82_2	56	YV27_1	X	X56
3481	F03_allLanes_P	E10_allLanes_P	F12_plate09	026Z	Mix-2-18	YR84_2	59	YV27_1	X	X59
3501	F03_allLanes_P	E10_allLanes_P	F12_plate22	076Y	Mix-2-18	YR84_2	59	YV27_1	X	X59
3531	F03_allLanes_P	A02_allLanes_P	F11_plate22	075W	Mix-2-15	YG06_2	60	YV27_1	X	X60
3541	F03_allLanes_P	G10_allLanes_P	F12_plate14	058D	Mix-2-18	OO53_2	58	YV27_1	X	X58
3556	F03_allLanes_P	E10_allLanes_P	F11_plate09	025X	Mix-2-15	YR84_2	59	YV27_1	X	X59
3601	F04_allLanes_P	G06_allLanes_P	G02_plate08	033D	L-2-15	OD42_2	2	OS14_1	B	B2
3606	F04_allLanes_P	G06_allLanes_P	G03_plate10	034T	L-2-18	OD42_2	2	OS14_1	B	B2
3621	F05_allLanes_P	D04_allLanes_P	F11_plate29	107M	Mix-2-15	OS02_2	52	YK96_1	U	U52
3626	F05_allLanes_P	D04_allLanes_P	F11_plate27	107A	Mix-2-15	OS02_2	52	YK96_1	U	U52
3631	F05_allLanes_P	F07_allLanes_P	F10_plate27	089D	Mix-1-15	OG53_2	51	YK96_1	U	U51
3636	F05_allLanes_P	D04_allLanes_P	F10_plate30	089U	Mix-1-15	OS02_2	52	YK96_1	U	U52
3641	F05_allLanes_P	C08_allLanes_P	F12_plate18	076A	Mix-2-18	OJ25_2	55	YK96_1	U	U55
3646	F05_allLanes_P	D04_allLanes_P	F12_plate28	108I	Mix-2-18	OS02_2	52	YK96_1	U	U52
3651	F05_allLanes_P	F07_allLanes_P	F10_plate26	073X	Mix-1-15	OG53_2	51	YK96_1	U	U51
3656	F05_allLanes_P	F07_allLanes_P	F12_plate07	026N	Mix-2-18	OG53_2	51	YK96_1	U	U51
3671	F05_allLanes_P	E02_allLanes_P	F12_plate27	108C	Mix-2-18	OD19_2	54	YK96_1	U	U54
3686	F05_allLanes_P	C08_allLanes_P	F10_plate19	056I	Mix-1-15	OJ25_2	55	YK96_1	U	U55
3696	F05_allLanes_P	F07_allLanes_P	F10_plate08	023V	Mix-1-15	OG53_2	51	YK96_1	U	U51
3711	F05_allLanes_P	E02_allLanes_P	F12_plate11	042L	Mix-2-18	OD19_2	54	YK96_1	U	U54
3731	F05_allLanes_P	E02_allLanes_P	F11_plate01	009B	Mix-2-15	OD19_2	54	YK96_1	U	U54
3741	F05_allLanes_P	E02_allLanes_P	F10_plate24	073L	Mix-1-15	OD19_2	54	YK96_1	U	U54
3771	F06_allLanes_P	C02_allLanes_P	G03_plate18	068P	L-2-18	YJ48_2	18	OF45_1	H	H18
3781	F06_allLanes_P	F10_allLanes_P	F04_plate28	085W	M-1-15	YV94_2	16	OF45_1	H	H16
3811	F06_allLanes_P	F10_allLanes_P	G04_plate30	102D	M-1-18	YV94_2	16	OF45_1	H	H16
3821	F06_allLanes_P	B08_allLanes_P	F05_plate12	037O	M-2-15	OJ16_2	19	OF45_1	H	H19
3831	F06_allLanes_P	F10_allLanes_P	G05_plate17	053T	M-2-15	YV94_2	16	OF45_1	H	H16
3841	F06_allLanes_P	B09_allLanes_P	G05_plate01	005C	M-2-15	YL69_2	20	OF45_1	H	H20
3851	F06_allLanes_P	F10_allLanes_P	G04_plate01	004A	M-1-18	YV94_2	16	OF45_1	H	H16
3861	F06_allLanes_P	B08_allLanes_P	G05_plate19	063R	M-2-15	OJ16_2	19	OF45_1	H	H19
3871	F06_allLanes_P	C02_allLanes_P	G02_plate29	099Z	L-2-15	YJ48_2	18	OF45_1	H	H18
3881	F06_allLanes_P	F10_allLanes_P	G04_plate24	070T	M-1-18	YV94_2	16	OF45_1	H	H16
3911	F06_allLanes_P	F10_allLanes_P	F06_plate26	088I	M-2-18	YV94_2	16	OF45_1	H	H16
3931	F06_allLanes_P	B08_allLanes_P	G04_plate04	004S	M-1-18	OJ16_2	19	OF45_1	H	H19
3941	F06_allLanes_P	F10_allLanes_P	G03_plate33	101I	M-1-15	YV94_2	16	OF45_1	H	H16
3951	F06_allLanes_P	C02_allLanes_P	G02_plate07	017X	L-2-15	YJ48_2	18	OF45_1	H	H18
3961	F06_allLanes_P	F10_allLanes_P	F05_plate33	101M	M-1-15	YV94_2	16	OF45_1	H	H16
3981	F06_allLanes_P	F10_allLanes_P	F05_plate08	021Q	M-2-15	YV94_2	16	OF45_1	H	H16
4011	F06_allLanes_P	B09_allLanes_P	F05_plate15	053G	M-2-15	YL69_2	20	OF45_1	H	H20
4041	F06_allLanes_P	F10_allLanes_P	F04_plate05	019C	M-1-15	YV94_2	16	OF45_1	H	H16
4061	F06_allLanes_P	F10_allLanes_P	F06_plate33	104V	M-2-18	YV94_2	16	OF45_1	H	H16
4071	F06_allLanes_P	B09_allLanes_P	F04_plate33	101A	M-1-15	YL69_2	20	OF45_1	H	H20
4081	F06_allLanes_P	F10_allLanes_P	G04_plate25	070Z	M-1-18	YV94_2	16	OF45_1	H	H16
4091	F06_allLanes_P	B09_allLanes_P	G04_plate29	086X	M-1-18	YL69_2	20	OF45_1	H	H20
4101	F06_allLanes_P	F10_allLanes_P	F05_plate03	005N	M-2-15	YV94_2	16	OF45_1	H	H16
4111	F06_allLanes_P	B09_allLanes_P	G04_plate17	052R	M-1-18	YL69_2	20	OF45_1	H	H20
4121	F06_allLanes_P	B08_allLanes_P	G05_plate12	037P	M-2-15	OJ16_2	19	OF45_1	H	H19
4141	F06_allLanes_P	F10_allLanes_P	G06_plate19	064U	M-2-18	YV94_2	16	OF45_1	H	H16
4181	F06_allLanes_P	C02_allLanes_P	G02_plate30	115F	L-2-15	YJ48_2	18	OF45_1	H	H18
4211	F06_allLanes_P	D07_allLanes_P	G02_plate33	115X	L-2-15	OH34_2	17	OF45_1	H	H17
4251	F06_allLanes_P	B09_allLanes_P	F05_plate21	071D	M-2-15	YL69_2	20	OF45_1	H	H20
4291	F06_allLanes_P	D07_allLanes_P	G01_plate12	032U	L-1-18	OH34_2	17	OF45_1	H	H17
4301	F06_allLanes_P	F10_allLanes_P	G06_plate20	072A	M-2-18	YV94_2	16	OF45_1	H	H16
4311	F06_allLanes_P	C02_allLanes_P	F03_plate25	100D	L-2-18	YJ48_2	18	OF45_1	H	H18
4361	F06_allLanes_P	D07_allLanes_P	G02_plate10	033P	L-2-15	OH34_2	17	OF45_1	H	H17
4371	F06_allLanes_P	F10_allLanes_P	F06_plate27	088O	M-2-18	YV94_2	16	OF45_1	H	H16
4411	F06_allLanes_P	D07_allLanes_P	F03_plate13	050K	L-2-18	OH34_2	17	OF45_1	H	H17
4431	F06_allLanes_P	F10_allLanes_P	F05_plate14	053A	M-2-15	YV94_2	16	OF45_1	H	H16
4441	F06_allLanes_P	D07_allLanes_P	F03_plate23	084R	L-2-18	OH34_2	17	OF45_1	H	H17
4491	F06_allLanes_P	F10_allLanes_P	F05_plate27	103M	M-2-15	YV94_2	16	OF45_1	H	H16
4531	F06_allLanes_P	F10_allLanes_P	G04_plate21	070C	M-1-18	YV94_2	16	OF45_1	H	H16
4561	F06_allLanes_P	F10_allLanes_P	F05_plate28	103S	M-2-15	YV94_2	16	OF45_1	H	H16
4606	G05_allLanes_P	D01_allLanes_P	F09_plate01	014D	H-2-18	YD22_2	36	YP37_1	P	P36
4616	G05_allLanes_P	G03_allLanes_P	F09_plate02	014J	H-2-18	YX56_2	40	YP37_1	P	P40
4631	G05_allLanes_P	D01_allLanes_P	F07_plate15	059K	H-1-15	YD22_2	36	YP37_1	P	P36
4636	G05_allLanes_P	G08_allLanes_P	F09_plate29	112N	H-2-18	OV17_2	38	YP37_1	P	P38
4646	G05_allLanes_P	D01_allLanes_P	F08_plate30	111R	H-2-15	YD22_2	36	YP37_1	P	P36
4651	G05_allLanes_P	C07_allLanes_P	F09_plate06	030H	H-2-18	OH33_2	39	YP37_1	P	P39
4656	G05_allLanes_P	C07_allLanes_P	F08_plate03	013N	H-2-15	OH33_2	39	YP37_1	P	P39
4661	G05_allLanes_P	G03_allLanes_P	F09_plate17	062U	H-2-18	YX56_2	40	YP37_1	P	P40
4676	G05_allLanes_P	C07_allLanes_P	F09_plate15	062I	H-2-18	OH33_2	39	YP37_1	P	P39
4691	G05_allLanes_P	D01_allLanes_P	F07_plate03	011R	H-1-15	YD22_2	36	YP37_1	P	P36
4696	G05_allLanes_P	G03_allLanes_P	F08_plate24	095I	H-2-15	YX56_2	40	YP37_1	P	P40
4721	G05_allLanes_P	C07_allLanes_P	F07_plate17	059W	H-1-15	OH33_2	39	YP37_1	P	P39
4726	G05_allLanes_P	D01_allLanes_P	F07_plate16	059Q	H-1-15	YD22_2	36	YP37_1	P	P36
4736	G05_allLanes_P	C07_allLanes_P	F07_plate21	077U	H-1-15	OH33_2	39	YP37_1	P	P39
4741	G05_allLanes_P	D01_allLanes_P	F08_plate21	079Q	H-2-15	YD22_2	36	YP37_1	P	P36
4751	G05_allLanes_P	G03_allLanes_P	F07_plate20	077O	H-1-15	YX56_2	40	YP37_1	P	P40
4776	G05_allLanes_P	G08_allLanes_P	F09_plate03	014P	H-2-18	OV17_2	38	YP37_1	P	P38
4781	G05_allLanes_P	G08_allLanes_P	F07_plate07	027P	H-1-15	OV17_2	38	YP37_1	P	P38
4821	G05_allLanes_P	G08_allLanes_P	F08_plate32	117P	H-2-15	OV17_2	38	YP37_1	P	P38
4836	G05_allLanes_P	G03_allLanes_P	F08_plate12	045O	H-2-15	YX56_2	40	YP37_1	P	P40
4841	G05_allLanes_P	G03_allLanes_P	F07_plate02	011L	H-1-15	YX56_2	40	YP37_1	P	P40
4851	G05_allLanes_P	C07_allLanes_P	F08_plate18	061Y	H-2-15	OH33_2	39	YP37_1	P	P39
4871	G05_allLanes_P	C07_allLanes_P	F07_plate13	043Y	H-1-15	OH33_2	39	YP37_1	P	P39
4926	H01_allLanes_P	C07_allLanes_P	F05_plate30	106P	M-1-15	OH33_2	39	OC05_1	O	O39
4946	H01_allLanes_P	C07_allLanes_P	F10_plate16	055Q	Mix-1-15	OH33_2	39	OC05_1	O	O39
5001	H03_allLanes_P	D09_allLanes_P	G01_plate28	098L	L-1-18	YO65_2	4	YX87_1	T	T4
5006	H03_allLanes_P	D09_allLanes_P	G02_plate14	049N	L-2-15	YO65_2	4	YX87_1	T	T4
5026	H03_allLanes_P	D09_allLanes_P	G02_plate18	067L	L-2-15	YO65_2	4	YX87_1	T	T4
5031	H03_allLanes_P	B05_allLanes_P	F03_plate22	084L	L-2-18	YG88_2	47	YX87_1	T	T47
5041	H03_allLanes_P	E09_allLanes_P	G03_plate04	018J	L-2-18	YO66_2	49	YX87_1	T	T49
5051	H03_allLanes_P	B05_allLanes_P	G03_plate24	084Y	L-2-18	YG88_2	47	YX87_1	T	T47
5071	H03_allLanes_P	B05_allLanes_P	G01_plate05	016K	L-1-18	YG88_2	47	YX87_1	T	T47
5076	H03_allLanes_P	B05_allLanes_P	G03_plate28	100W	L-2-18	YG88_2	47	YX87_1	T	T47
5086	H03_allLanes_P	B05_allLanes_P	G01_plate11	032O	L-1-18	YG88_2	47	YX87_1	T	T47
5091	H03_allLanes_P	B05_allLanes_P	F03_plate30	116H	L-2-18	YG88_2	47	YX87_1	T	T47
5101	H03_allLanes_P	G07_allLanes_P	G01_plate17	048Y	L-1-18	OG58_2	46	YX87_1	T	T46
5116	H03_allLanes_P	C03_allLanes_P	G02_plate05	017L	L-2-15	YJ69_2	48	YX87_1	T	T48
5151	H04_allLanes_P	E06_allLanes_P	F03_plate21	084F	L-2-18	OC64_2	14	YG81_1	E	E14
5158	H04_allLanes_P	A11_allLanes_P	G01_plate31	114D	L-1-18	YO96_2	11	YG81_1	E	E11
5165	H04_allLanes_P	A11_allLanes_P	G01_plate14	048G	L-1-18	YO96_2	11	YG81_1	E	E11
5172	H04_allLanes_P	A09_allLanes_P	F03_plate32	116T	L-2-18	YG97_2	13	YG81_1	E	E13
5179	H04_allLanes_P	E04_allLanes_P	G02_plate32	115R	L-2-15	OS12_2	15	YG81_1	E	E15
5193	H04_allLanes_P	E04_allLanes_P	G02_plate27	099M	L-2-15	OS12_2	15	YG81_1	E	E15
5214	H04_allLanes_P	E06_allLanes_P	G01_plate09	032C	L-1-18	OC64_2	14	YG81_1	E	E14
5221	H04_allLanes_P	E06_allLanes_P	G03_plate08	034H	L-2-18	OC64_2	14	YG81_1	E	E14
5228	H04_allLanes_P	E06_allLanes_P	G01_plate04	016E	L-1-18	OC64_2	14	YG81_1	E	E14
5235	H04_allLanes_P	E06_allLanes_P	G02_plate24	083U	L-2-15	OC64_2	14	YG81_1	E	E14
5263	H04_allLanes_P	E06_allLanes_P	G02_plate09	033J	L-2-15	OC64_2	14	YG81_1	E	E14
5270	H04_allLanes_P	A11_allLanes_P	G01_plate24	082N	L-1-18	YO96_2	11	YG81_1	E	E11
5284	H04_allLanes_P	E04_allLanes_P	G02_plate21	083C	L-2-15	OS12_2	15	YG81_1	E	E15
5305	H04_allLanes_P	A09_allLanes_P	G01_plate16	048S	L-1-18	YG97_2	13	YG81_1	E	E13
5312	H04_allLanes_P	E06_allLanes_P	G03_plate14	050R	L-2-18	OC64_2	14	YG81_1	E	E14
5326	H04_allLanes_P	A09_allLanes_P	G03_plate25	100E	L-2-18	YG97_2	13	YG81_1	E	E13
5340	H04_allLanes_P	E06_allLanes_P	F03_plate24	084X	L-2-18	OC64_2	14	YG81_1	E	E14
5354	H04_allLanes_P	E04_allLanes_P	F03_plate18	068O	L-2-18	OS12_2	15	YG81_1	E	E15
5361	H04_allLanes_P	A09_allLanes_P	G01_plate23	082H	L-1-18	YG97_2	13	YG81_1	E	E13
5410	H04_allLanes_P	E04_allLanes_P	F03_plate20	068Z	L-2-18	OS12_2	15	YG81_1	E	E15
5452	H04_allLanes_P	A09_allLanes_P	G03_plate20	084A	L-2-18	YG97_2	13	YG81_1	E	E13
5466	H04_allLanes_P	E06_allLanes_P	G03_plate12	050F	L-2-18	OC64_2	14	YG81_1	E	E14
5511	H05_allLanes_P	A08_allLanes_P	F08_plate04	013T	H-2-15	OG61_2	34	YN45_1	N	N34
5521	H05_allLanes_P	A07_allLanes_P	F09_plate05	030B	H-2-18	OD51_2	33	YN45_1	N	N33
5556	H05_allLanes_P	A07_allLanes_P	F09_plate20	080M	H-2-18	OD51_2	33	YN45_1	N	N33
5581	H09_allLanes_P	H08_allLanes_P	F08_plate22	079W	H-2-15	YG95_2	35	YL85_1	M	M35
5596	H09_allLanes_P	A07_allLanes_P	F09_plate14	062C	H-2-18	OD51_2	33	YL85_1	M	M33
5601	H09_allLanes_P	H08_allLanes_P	F09_plate28	112H	H-2-18	YG95_2	35	YL85_1	M	M35
5606	H09_allLanes_P	A08_allLanes_P	F09_plate26	096W	H-2-18	OG61_2	34	YL85_1	M	M34
5621	H09_allLanes_P	A07_allLanes_P	F09_plate32	118F	H-2-18	OD51_2	33	YL85_1	M	M33
5626	H09_allLanes_P	H08_allLanes_P	F09_plate11	046L	H-2-18	YG95_2	35	YL85_1	M	M35
14	0	D10_allLanes_P	F11_plate16	057M	Mix-2-15	YR82_2	56	NA	NA	NA56
2	0	0	F04_plate26	085K	M-1-15	NA	NA	NA	NA	NANA
3	0	0	G06_plate15	054J	M-2-18	NA	NA	NA	NA	NANA
4	0	0	F06_plate11	038K	M-2-18	NA	NA	NA	NA	NANA
5	0	D10_allLanes_P	F11_plate23	091C	Mix-2-15	YR82_2	56	NA	NA	NA56
7	0	E10_allLanes_P	F10_plate10	039H	Mix-1-15	YR84_2	59	NA	NA	NA59
8	0	A02_allLanes_P	F12_plate31	120A	Mix-2-18	YG06_2	60	NA	NA	NA60
10	0	A02_allLanes_P	F11_plate25	091O	Mix-2-15	YG06_2	60	NA	NA	NA60
111	0	0	F07_plate32	117H	H-1-15	NA	NA	NA	NA	NANA
12	0	E10_allLanes_P	F12_plate15	058J	Mix-2-18	YR84_2	59	NA	NA	NA59
13	0	E10_allLanes_P	F12_plate01	010D	Mix-2-18	YR84_2	59	NA	NA	NA59
16	0	D10_allLanes_P	F12_plate05	026B	Mix-2-18	YR82_2	56	NA	NA	NA56
18	0	G10_allLanes_P	F10_plate04	007X	Mix-1-15	OO53_2	58	NA	NA	NA58
19	0	G10_allLanes_P	F10_plate15	055K	Mix-1-15	OO53_2	58	NA	NA	NA58
22	0	E10_allLanes_P	F11_plate13	041V	Mix-2-15	YR84_2	59	NA	NA	NA59
25	0	G10_allLanes_P	F10_plate09	039B	Mix-1-15	OO53_2	58	NA	NA	NA58
27	0	G10_allLanes_P	F12_plate17	058U	Mix-2-18	OO53_2	58	NA	NA	NA58
312	B02_allLanes_P	0	G05_plate10	037D	M-2-15	NA	NA	YX21_1	L	LNA
36	B02_allLanes_P	0	G05_plate29	103Z	M-2-15	NA	NA	YX21_1	L	LNA
411	B02_allLanes_P	0	G06_plate08	022T	M-2-18	NA	NA	YX21_1	L	LNA
461	D02_allLanes_P	0	F03_plate15	050W	L-2-18	NA	NA	YJ60_1	F	FNA
53	D02_allLanes_P	0	G01_plate25	082T	L-1-18	NA	NA	YJ60_1	F	FNA
60	D11_allLanes_P	0	G06_plate17	054V	M-2-18	NA	NA	YV88_1	K	KNA
