Dam_Seq_ID	Sire_Seq_ID	Seq_ID	SampleName.Fish_ID.	Treatment	Sire.1	Sire.2	Dam.1	Dam.2	AAFam
177	G05_allLanes_P	0	G08_plate25	095P	H-2-15	NA	NA	YP37_1	P	PNA
182	G05_allLanes_P	0	H07_plate10	044C	H-1-18	NA	NA	YP37_1	P	PNA
187	G05_allLanes_P	0	H08_plate21	079S	H-2-15	NA	NA	YP37_1	P	PNA
192	G05_allLanes_P	0	H07_plate01	012B	H-1-18	NA	NA	YP37_1	P	PNA
197	G05_allLanes_P	0	H08_plate03	013P	H-2-15	NA	NA	YP37_1	P	PNA
202	H04_allLanes_P	0	H01_plate07	016R	L-1-18	NA	NA	YG81_1	E	ENA
209	H04_allLanes_P	0	H01_plate32	114K	L-1-18	NA	NA	YG81_1	E	ENA
2161	H05_allLanes_P	0	G08_plate27	111A	H-2-15	NA	NA	YN45_1	N	NNA
221	H05_allLanes_P	0	G07_plate21	078P	H-1-18	NA	NA	YN45_1	N	NNA
2261	H05_allLanes_P	H08_allLanes_P	G07_plate16	060L	H-1-18	YG95_2	35	YN45_1	N	N35
2311	H05_allLanes_P	H08_allLanes_P	H07_plate29	110L	H-1-18	YG95_2	35	YN45_1	N	N35
2461	H05_allLanes_P	0	G08_plate32	117Q	H-2-15	NA	NA	YN45_1	N	NNA
251	H05_allLanes_P	0	G09_plate13	046X	H-2-18	NA	NA	YN45_1	N	NNA
2561	H05_allLanes_P	0	H09_plate25	096S	H-2-18	NA	NA	YN45_1	N	NNA
2611	H05_allLanes_P	0	H07_plate02	012H	H-1-18	NA	NA	YN45_1	N	NNA
2661	H09_allLanes_P	0	G08_plate18	061Z	H-2-15	NA	NA	YL85_1	M	MNA
2711	H09_allLanes_P	0	H07_plate16	060M	H-1-18	NA	NA	YL85_1	M	MNA
276	H09_allLanes_P	0	G07_plate18	060X	H-1-18	NA	NA	YL85_1	M	MNA
281	H09_allLanes_P	0	G09_plate19	080H	H-2-18	NA	NA	YL85_1	M	MNA
286	H09_allLanes_P	0	G07_plate30	110Q	H-1-18	NA	NA	YL85_1	M	MNA
2911	H09_allLanes_P	0	H07_plate13	044U	H-1-18	NA	NA	YL85_1	M	MNA
296	H09_allLanes_P	0	H07_plate17	060S	H-1-18	NA	NA	YL85_1	M	MNA
301	H09_allLanes_P	0	G08_plate12	045P	H-2-15	NA	NA	YL85_1	M	MNA
